candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,score_explanation,missing_evidence,final_return_expr
candidate_8cc4e2460e23,fs/ext4/xattr.c,ext4_xattr_block_set,2063,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_63f0018ffe79,fs/ext4/xattr.c,ext4_xattr_block_set,2063,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_65f4322828fb,fs/ext4/xattr.c,ext4_xattr_block_set,2066,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_9d6428642858,fs/ext4/xattr.c,ext4_xattr_block_set,2066,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_8f0696a40fce,fs/ext4/xattr.c,ext4_xattr_block_set,2066,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_fd725133f22c,fs/ext4/xattr.c,ext4_xattr_block_set,2068,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",unknown
candidate_bb43957a2e6e,fs/ext4/xattr.c,ext4_xattr_block_set,2068,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_059e6ab67f5d,fs/ext4/xattr.c,ext4_xattr_block_set,2080,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_7747af5c699c,fs/ext4/xattr.c,ext4_xattr_block_set,2097,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_537231655ad6,fs/ext4/xattr.c,ext4_xattr_block_set,2128,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_c10c7f7dc615,fs/ext4/xattr.c,ext4_xattr_block_set,2145,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_91bac774c00b,fs/ext4/xattr.c,ext4_xattr_block_set,2152,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
